2019-01-01T00:00:00.000,-1120367.880581,-6278954.793901,11580.115881,-0.001055,0.000187,-0.000473,0.000000,0.000001,-0.000000
2019-01-01T00:05:00.000,-3027826.113459,-5544624.561274,-877518.713160,-0.000918,0.000572,-0.000448,0.000001,0.000001,0.000000
2019-01-01T00:10:00.000,-4560246.429391,-4134264.546112,-1671119.611743,-0.000667,0.000887,-0.000374,0.000001,0.000001,0.000000
2019-01-01T00:15:00.000,-5525815.077371,-2221370.158770,-2282874.052416,-0.000332,0.001092,-0.000260,0.000001,0.000000,0.000000
2019-01-01T00:20:00.000,-5803132.432967,-40725.703286,-2646247.715786,0.000045,0.001164,-0.000117,0.000001,0.000000,0.000001
2019-01-01T00:25:00.000,-5356393.601545,2140496.957887,-2721755.306668,0.000417,0.001093,0.000039,0.000001,-0.000000,0.000001
2019-01-01T00:30:00.000,-4239918.327861,4055555.018331,-2501239.224291,0.000738,0.000888,0.000190,0.000001,-0.000001,0.000000
2019-01-01T00:35:00.000,-2591478.281419,5470819.099103,-2008733.504622,0.000967,0.000576,0.000320,0.000001,-0.000001,0.000000
2019-01-01T00:40:00.000,-615262.960592,6214315.980831,-1297828.945000,0.001077,0.000193,0.000416,0.000000,-0.000001,0.000000
2019-01-01T00:45:00.000,1443396.207769,6196649.928019,-445834.776290,0.001052,-0.000212,0.000466,-0.000000,-0.000001,0.000000
2019-01-01T00:50:00.000,3328415.337507,5421770.912816,454624.131293,0.000897,-0.000590,0.000466,-0.000001,-0.000001,-0.000000
2019-01-01T00:55:00.000,4804711.793032,3986304.061006,1305663.092022,0.000630,-0.000895,0.000415,-0.000001,-0.000001,-0.000000
2019-01-01T01:00:00.000,5687408.924964,2067547.068973,2014760.638039,0.000283,-0.001090,0.000319,-0.000001,-0.000000,-0.000000
2019-01-01T01:05:00.000,5864888.117039,-98383.616289,2504803.311524,-0.000100,-0.001151,0.000188,-0.000001,0.000000,-0.000000
2019-01-01T01:10:00.000,5312830.051166,-2245582.135884,2722467.503792,-0.000471,-0.001070,0.000037,-0.000001,0.000000,-0.000001
2019-01-01T01:15:00.000,4097482.437237,-4111007.140257,2644029.039186,-0.000786,-0.000859,-0.000118,-0.000001,0.000001,-0.000001
