2019-01-01T00:00:00.000,5276542.837655,-4717288.718782,6584.207924,4658.315489,5209.603591,-11.702582,-5.144129,4.598782,-0.007403,0.000000
2019-01-01T00:01:00.000,5546621.637299,-4396619.970139,5869.205046,4341.678990,5476.227532,-12.122807,-5.407331,4.286084,-0.006599,60.000000
2019-01-01T00:02:00.000,5797239.740025,-4060525.827742,5130.452329,4009.815450,5723.633086,-12.493977,-5.651549,3.958357,-0.005769,120.000000
2019-01-01T00:03:00.000,6027518.219581,-3710185.763257,4370.939112,3663.889967,5950.952821,-12.814591,-5.875926,3.616753,-0.004915,180.000000
2019-01-01T00:04:00.000,6236649.554442,-3346829.191840,3593.738641,3305.116903,6157.389872,-13.083354,-6.079677,3.262472,-0.004041,240.000000
2019-01-01T00:05:00.000,6423900.456357,-2971731.153062,2801.995633,2934.755612,6342.220732,-13.299179,-6.262088,2.896757,-0.003151,300.000000
2019-01-01T00:06:00.000,6588614.437739,-2586207.832363,1998.913537,2554.106012,6504.797779,-13.461196,-6.422520,2.520895,-0.002248,360.000000
2019-01-01T00:07:00.000,6730214.108987,-2191611.938811,1187.741574,2164.504013,6644.551535,-13.568751,-6.560414,2.136204,-0.001336,420.000000
2019-01-01T00:08:00.000,6848203.197744,-1789327.955468,371.761580,1767.316820,6760.992653,-13.621410,-6.675286,1.744034,-0.000419,480.000000
2019-01-01T00:09:00.000,6942168.283121,-1380767.279093,-445.725269,1363.938134,6853.713616,-13.618963,-6.766737,1.345763,0.000500,540.000000
2019-01-01T00:10:00.000,7011780.238893,-967363.266276,-1261.411818,955.783255,6922.390157,-13.561421,-6.834447,0.942788,0.001417,600.000000
2019-01-01T00:11:00.000,7056795.380717,-550566.203423,-2071.998310,544.284112,6966.782380,-13.449019,-6.878180,0.536523,0.002328,660.000000
2019-01-01T00:12:00.000,7077056.313452,-131838.218275,-2874.205734,130.884242,6986.735582,-13.282213,-6.897786,0.128392,0.003230,720.000000
2019-01-01T00:13:00.000,7072492.475731,287351.849196,-3664.789087,-282.966280,6982.180788,-13.061680,-6.893198,-0.280172,0.004119,780.000000
2019-01-01T00:14:00.000,7043120.379977,705533.598500,-4440.550493,-695.815918,6953.134969,-12.788315,-6.864433,-0.687737,0.004991,840.000000
2019-01-01T00:15:00.000,6989043.547151,1121240.224907,-5198.352135,-1106.216769,6899.700974,-12.463224,-6.811596,-1.092873,0.005842,900.000000
2019-01-01T00:16:00.000,6910452.136550,1533013.662230,-5935.128941,-1512.729636,6822.067151,-12.087724,-6.734872,-1.494162,0.006670,960.000000
2019-01-01T00:17:00.000,6807622.272080,1939409.694108,-6647.900967,-1913.929066,6720.506677,-11.663335,-6.634533,-1.890195,0.007471,1020.000000
2019-01-01T00:18:00.000,6680915.067453,2339003.015918,-7333.785447,-2308.408344,6595.376580,-11.191775,-6.510933,-2.279586,0.008242,1080.000000
2019-01-01T00:19:00.000,6530775.353833,2730392.229627,-7990.008439,-2694.784419,6447.116482,-10.674952,-6.364506,-2.660970,0.008980,1140.000000
