2019-01-01T00:00:00.000,6786488.217501,2011978.245676,-5933.341680,-1985.569897,6699.736136,-12.088269,-6.614051,-1.960957,0.006668,0.000000
2019-01-01T00:01:00.000,6655521.936822,2410198.727830,-6646.149836,-2378.695143,6570.399135,-11.663993,-6.486294,-2.349014,0.007469,60.000000
2019-01-01T00:02:00.000,6501211.822455,2799965.235296,-7332.077163,-2763.470265,6418.019498,-11.192544,-6.335795,-2.728820,0.008240,120.000000
2019-01-01T00:03:00.000,6324099.509553,3179910.865470,-7988.349543,-3138.546298,6243.132384,-10.675828,-6.163085,-3.099044,0.008978,180.000000
2019-01-01T00:04:00.000,6124806.571765,3548703.200783,-8612.312868,-3502.608368,6046.351798,-10.115938,-5.968771,-3.458389,0.009679,240.000000
2019-01-01T00:05:00.000,5904032.337045,3905048.976230,-9201.443758,-3854.380294,5828.368437,-9.515139,-5.753534,-3.805597,0.010341,300.000000
2019-01-01T00:06:00.000,5662551.431541,4247698.609146,-9753.359752,-4192.629049,5589.947257,-8.875860,-5.518130,-4.139451,0.010961,360.000000
2019-01-01T00:07:00.000,5401211.060216,4575450.575444,-10265.828937,-4516.169071,5331.924785,-8.200689,-5.263386,-4.458783,0.011537,420.000000
2019-01-01T00:08:00.000,5120928.033767,4887155.617085,-10736.778955,-4823.866407,5055.206184,-7.492355,-4.990195,-4.762474,0.012066,480.000000
2019-01-01T00:09:00.000,4822685.552302,5181720.766110,-11164.305375,-5114.642674,4760.762080,-6.753723,-4.699515,-5.049460,0.012547,540.000000
2019-01-01T00:10:00.000,4507529.757041,5458113.171258,-11546.679381,-5387.478829,4449.625152,-5.987782,-4.392366,-5.318739,0.012976,600.000000
2019-01-01T00:11:00.000,4176566.062141,5715363.713838,-11882.354753,-5641.418726,4122.886519,-5.197627,-4.069824,-5.569365,0.013353,660.000000
2019-01-01T00:12:00.000,3830955.279479,5952570.400300,-12169.974110,-5875.572457,3781.691913,-4.386454,-3.733020,-5.800464,0.013677,720.000000
2019-01-01T00:13:00.000,3471909.549953,6168901.519687,-12408.374389,-6089.119462,3427.237671,-3.557544,-3.383134,-6.011224,0.013944,780.000000
2019-01-01T00:14:00.000,3100688.095517,6363598.555025,-12596.591538,-6281.311389,3060.766544,-2.714247,-3.021392,-6.200910,0.014156,840.000000
2019-01-01T00:15:00.000,2718592.806795,6535978.838500,-12733.864409,-6451.474714,2683.563348,-1.859974,-2.649062,-6.368856,0.014310,900.000000
2019-01-01T00:16:00.000,2326963.681671,6685437.941219,-12819.637834,-6599.013090,2296.950471,-0.998177,-2.267447,-6.514474,0.014407,960.000000
2019-01-01T00:17:00.000,1927174.130776,6811451.789227,-12853.564860,-6723.409430,1902.283243,-0.132343,-1.877886,-6.637256,0.014445,1020.000000
2019-01-01T00:18:00.000,1520626.166243,6913578.498445,-12835.508152,-6824.227715,1500.945197,0.734030,-1.481742,-6.736770,0.014425,1080.000000
2019-01-01T00:19:00.000,1108745.490511,6991459.922116,-12765.540550,-6901.114518,1094.343229,1.597437,-1.080403,-6.812668,0.014346,1140.000000
2019-01-01T00:20:00.000,692976.502299,7044822.905404,-12643.944770,-6953.800238,683.902682,2.454389,-0.675274,-6.864685,0.014209,1200.000000
2019-01-01T00:21:00.000,274777.237152,7073480.242740,-12471.212271,-6982.100047,271.062354,3.301420,-0.267776,-6.892638,0.014015,1260.000000
2019-01-01T00:22:00.000,-144385.739788,7077331.334596,-12248.041265,-6985.914538,-142.730527,4.135106,0.140664,-6.896428,0.013765,1320.000000
2019-01-01T00:23:00.000,-563042.471012,7056362.541363,-11975.333903,-6965.230072,-556.025371,4.952075,0.548617,-6.876041,0.013458,1380.000000
2019-01-01T00:24:00.000,-979724.755938,7010647.233089,-11654.192634,-6920.118835,-967.373291,5.749025,0.954652,-6.831549,0.013098,1440.000000
2019-01-01T00:25:00.000,-1392971.294332,6940345.534872,-11285.915752,-6850.738588,-1375.332182,6.522733,1.357348,-6.763106,0.012684,1500.000000
2019-01-01T00:26:00.000,-1801332.805918,6845703.768752,-10871.992164,-6757.332119,-1778.471757,7.270069,1.755293,-6.670952,0.012219,1560.000000
2019-01-01T00:27:00.000,-2203377.108306,6727053.594015,-10414.095370,-6640.226404,-2175.378557,7.988012,2.147092,-6.555408,0.011704,1620.000000
2019-01-01T00:28:00.000,-2597694.135540,6584810.848851,-9914.076716,-6499.831468,-2564.660897,8.673658,2.531373,-6.416877,0.011143,1680.000000
2019-01-01T00:29:00.000,-2982900.879711,6419474.097364,-9373.957912,-6336.638959,-2944.953736,9.324233,2.906789,-6.255845,0.010536,1740.000000
2019-01-01T00:30:00.000,-3357646.238415,6231622.886921,-8795.922878,-6151.220437,-3314.923460,9.937106,3.272024,-6.072874,0.009886,1800.000000
2019-01-01T00:31:00.000,-3720615.751075,6021915.721894,-8182.308916,-5944.225382,-3673.272553,10.509798,3.625797,-5.868603,0.009197,1860.000000
2019-01-01T00:32:00.000,-4070536.207586,5791087.760757,-7535.597279,-5716.378930,-4018.744140,11.039990,3.966867,-5.643749,0.008470,1920.000000
2019-01-01T00:33:00.000,-4406180.113151,5539948.244551,-6858.403144,-5468.479346,-4350.126399,11.525538,4.294039,-5.399096,0.007709,1980.000000
2019-01-01T00:34:00.000,-4726369.993658,5269377.665598,-6153.465054,-5201.395235,-4666.256804,11.964477,4.606164,-5.135502,0.006917,2040.000000
2019-01-01T00:35:00.000,-5029982.526518,4980324.686294,-5423.633848,-4916.062517,-4966.026209,12.355029,4.902148,-4.853889,0.006097,2100.000000
2019-01-01T00:36:00.000,-5315952.482461,4673802.818674,-4671.861148,-4613.481154,-5248.382739,12.695613,5.180951,-4.555242,0.005252,2160.000000
2019-01-01T00:37:00.000,-5583276.464451,4350886.876286,-3901.187429,-4294.711658,-5512.335484,12.984850,5.441594,-4.240608,0.004386,2220.000000
2019-01-01T00:38:00.000,-5831016.430568,4012709.210706,-3114.729733,-3960.871385,-5756.957981,13.221568,5.683163,-3.911089,0.003502,2280.000000
2019-01-01T00:39:00.000,-6058302.988451,3660455.745799,-2315.669066,-3613.130631,-5981.391474,13.404807,5.904808,-3.567838,0.002604,2340.000000
2019-01-01T00:40:00.000,-6264338.449700,3295361.823533,-1507.237543,-3252.708535,-6184.847932,13.533824,6.105750,-3.212059,0.001695,2400.000000
2019-01-01T00:41:00.000,-6448399.633445,2918707.875831,-692.705316,-2880.868818,-6366.612829,13.608095,6.285284,-2.844997,0.000780,2460.000000
2019-01-01T00:42:00.000,-6609840.409159,2531814.937553,124.632647,-2498.915354,-6526.047659,13.627317,6.442776,-2.467940,-0.000139,2520.000000
2019-01-01T00:43:00.000,-6748093.969734,2136040.016297,941.469893,-2108.187611,-6662.592188,13.591410,6.577674,-2.082210,-0.001057,2580.000000
2019-01-01T00:44:00.000,-6862674.826712,1732771.335183,1754.501855,-1710.055951,-6775.766439,13.500516,6.689501,-1.689159,-0.001971,2640.000000
2019-01-01T00:45:00.000,-6953180.520599,1323423.465258,2560.439222,-1305.916835,-6865.172386,13.355003,6.777864,-1.290165,-0.002877,2700.000000
2019-01-01T00:46:00.000,-7019293.040141,909432.364588,3356.021251,-897.187921,-6930.495364,13.155455,6.842449,-0.886628,-0.003772,2760.000000
2019-01-01T00:47:00.000,-7060779.945465,492250.341388,4138.028961,-485.303096,-6971.505195,12.902678,6.883029,-0.479964,-0.004651,2820.000000
2019-01-01T00:48:00.000,-7077495.191046,73340.958867,4903.298165,-71.707443,-6988.057004,12.597692,6.899460,-0.071599,-0.005512,2880.000000
2019-01-01T00:49:00.000,-7069379.645482,-345826.100327,5648.732276,342.147832,-6980.091745,12.241731,6.891681,0.337033,-0.006350,2940.000000
2019-01-01T00:50:00.000,-7036461.306160,-763780.192035,6371.314847,754.810493,-6947.636427,11.836231,6.859717,0.744497,-0.007162,3000.000000
2019-01-01T00:51:00.000,-6978855.207931,-1179054.872763,7068.121785,1164.832377,-6890.804024,11.382832,6.803680,1.149364,-0.007946,3060.000000
2019-01-01T00:52:00.000,-6896763.026027,-1590193.047933,7736.333195,1570.774480,-6809.793103,10.883368,6.723764,1.550212,-0.008697,3120.000000
2019-01-01T00:53:00.000,-6790472.374509,-1995752.088109,8373.244800,1971.212017,-6704.887130,10.339857,6.620248,1.945633,-0.009414,3180.000000
2019-01-01T00:54:00.000,-6660355.802610,-2394308.895169,8976.278900,2364.739430,-6576.453494,9.754499,6.493494,2.334238,-0.010092,3240.000000
2019-01-01T00:55:00.000,-6506869.492434,-2784464.900561,9542.994809,2749.975334,-6424.942221,9.129659,6.343945,2.714662,-0.010729,3300.000000
2019-01-01T00:56:00.000,-6330551.662480,-3164850.978042,10071.098755,3125.567369,-6250.884408,8.467867,6.172125,3.085569,-0.011323,3360.000000
2019-01-01T00:57:00.000,-6132020.682571,-3534132.253545,10558.453167,3490.196966,-6054.890366,7.771800,5.978637,3.445656,-0.011871,3420.000000
2019-01-01T00:58:00.000,-5911972.906720,-3891012.795202,11003.085342,3842.583986,-5837.647478,7.044273,5.764159,3.793656,-0.012371,3480.000000
2019-01-01T00:59:00.000,-5671180.231525,-4234240.166971,11403.195445,4181.491220,-5599.917796,6.288231,5.529443,4.128349,-0.012821,3540.000000
2019-01-01T01:00:00.000,-5410487.388634,-4562609.829764,11757.163799,4505.728754,-5342.535368,5.506734,5.275312,4.448556,-0.013220,3600.000000
2019-01-01T01:01:00.000,-5130808.980773,-4874969.374534,12063.557456,4814.158151,-5066.403306,4.702943,5.002659,4.753153,-0.013564,3660.000000
2019-01-01T01:02:00.000,-4833126.271743,-5170222.572353,12321.136007,5105.696464,-4772.490620,3.880112,4.712440,5.041070,-0.013854,3720.000000
2019-01-01T01:03:00.000,-4518483.741674,-5447333.227165,12528.856611,5379.320047,-4461.828809,3.041572,4.405676,5.311294,-0.014088,3780.000000
2019-01-01T01:04:00.000,-4187985.419655,-5705328.817582,12685.878222,5634.068163,-4135.508241,2.190716,4.083442,5.562876,-0.014264,3840.000000
2019-01-01T01:05:00.000,-3842791.006655,-5943303.914854,12791.565007,5869.046366,-3794.674314,1.330989,3.746872,5.794931,-0.014383,3900.000000
2019-01-01T01:06:00.000,-3484111.802398,-6160423.364922,12845.488918,6083.429648,-3440.523432,0.465869,3.397146,6.006644,-0.014444,3960.000000
2019-01-01T01:07:00.000,-3113206.450557,-6355925.223308,12847.431431,6276.465348,-3074.298795,-0.401140,3.035494,6.197271,-0.014446,4020.000000
2019-01-01T01:08:00.000,-2731376.517273,-6529123.432457,12797.384438,6447.475798,-2697.286027,-1.266530,2.663186,6.366143,-0.014390,4080.000000
2019-01-01T01:09:00.000,-2339961.918602,-6679410.232094,12695.550273,6595.860710,-2310.808646,-2.126797,2.281530,6.512666,-0.014276,4140.000000
2019-01-01T01:10:00.000,-1940336.213040,-6806258.294057,12542.340898,6721.099286,-1916.223418,-2.978459,1.891868,6.636326,-0.014103,4200.000000
2019-01-01T01:11:00.000,-1533901.775728,-6909222.574098,12338.376232,6822.752052,-1514.915570,-3.818069,1.495567,6.736688,-0.013874,4260.000000
2019-01-01T01:12:00.000,-1122084.871398,-6987941.874120,12084.481639,6900.462395,-1108.293926,-4.642228,1.094021,6.813400,-0.013589,4320.000000
2019-01-01T01:13:00.000,-706330.643437,-7042140.109342,11781.684579,6953.957822,-697.785942,-5.447601,0.688639,6.866195,-0.013248,4380.000000
2019-01-01T01:14:00.000,-288098.036778,-7071627.275969,11431.210450,6983.050909,-284.832685,-6.230928,0.280848,6.894886,-0.012854,4440.000000
2019-01-01T01:15:00.000,131145.327461,-7076300.115963,11034.477614,6987.639958,129.116235,-6.989038,-0.127923,6.899374,-0.012408,4500.000000
2019-01-01T01:16:00.000,549928.307517,-7056142.476624,10593.091649,6967.709346,542.607767,-7.718863,-0.536235,6.879644,-0.011911,4560.000000
2019-01-01T01:17:00.000,966781.408476,-7011225.363749,10108.838844,6923.329573,954.190532,-8.417451,-0.942656,6.835767,-0.011367,4620.000000
2019-01-01T01:18:00.000,1380241.943520,-6941706.688246,9583.678957,6854.657007,1362.419920,-9.081973,-1.345758,6.767898,-0.010776,4680.000000
