2019-01-01T00:00:00.000,-5591703.973866,4175114.001311,-5508.756807,-4216.575656,-5648.346242,12.359257,5.705007,-4.259834,0.006462,0.000000
2019-01-01T00:01:00.000,-5834277.731944,3828755.247927,-4756.094775,-3866.740079,-5893.412301,12.720650,5.952612,-3.906532,0.005580,60.000000
2019-01-01T00:02:00.000,-6055428.642356,3468337.286745,-3983.352843,-3502.699196,-6116.842928,13.028351,6.178372,-3.538874,0.004673,120.000000
2019-01-01T00:03:00.000,-6254344.218118,3095183.283982,-3193.792681,-3125.789025,-6317.816931,13.281060,6.381456,-3.158207,0.003747,180.000000
2019-01-01T00:04:00.000,-6430293.578678,2710663.220858,-2390.747080,-2737.392932,-6495.595481,13.477707,6.561118,-2.765928,0.002805,240.000000
2019-01-01T00:05:00.000,-6582630.139825,2316188.868455,-1577.605891,-2338.936570,-6649.524840,13.617461,6.716696,-2.363477,0.001851,300.000000
2019-01-01T00:06:00.000,-6710793.994747,1913208.608312,-757.801722,-1931.882650,-6779.038774,13.699728,6.847616,-1.952330,0.000890,360.000000
2019-01-01T00:07:00.000,-6814313.977349,1503202.117728,65.204549,-1517.725581,-6883.660647,13.724160,6.953395,-1.533995,-0.000076,420.000000
2019-01-01T00:08:00.000,-6892809.400187,1087674.939198,887.938378,-1097.985987,-6963.005188,13.690650,7.033642,-1.110010,-0.001041,480.000000
2019-01-01T00:09:00.000,-6945991.460469,668152.953880,1706.926229,-674.205128,-7016.779923,13.599337,7.088062,-0.681929,-0.002002,540.000000
2019-01-01T00:10:00.000,-6973664.308878,246176.779361,2518.710234,-247.939245,-7044.786266,13.450606,7.116451,-0.251326,-0.002954,600.000000
2019-01-01T00:11:00.000,-6975725.777124,-176703.887747,3319.862798,179.246158,-7046.920264,13.245080,7.118703,0.180218,-0.003894,660.000000
2019-01-01T00:12:00.000,-6952167.761455,-598935.963592,4107.001073,605.782060,-7023.172998,12.983627,7.094807,0.611118,-0.004818,720.000000
2019-01-01T00:13:00.000,-6903076.260558,-1018968.682338,4876.801251,1030.101696,-6973.630634,12.667347,7.044849,1.039791,-0.005721,780.000000
2019-01-01T00:14:00.000,-6828631.067606,-1435259.293924,5626.012602,1450.646307,-6898.474121,12.297574,6.969011,1.464662,-0.006600,840.000000
2019-01-01T00:15:00.000,-6729105.117446,-1846278.733344,6351.471213,1865.870880,-6797.978540,11.875867,6.867569,1.884168,-0.007452,900.000000
2019-01-01T00:16:00.000,-6604863.491212,-2250517.240574,7050.113357,2274.249828,-6672.512114,11.404006,6.740893,2.296768,-0.008272,960.000000
2019-01-01T00:17:00.000,-6456362.081899,-2646489.910444,7718.988445,2674.282605,-6522.534865,10.883981,6.589448,2.700945,-0.009057,1020.000000
2019-01-01T00:18:00.000,-6284145.925723,-3032742.151968,8355.271495,3064.499228,-6348.596935,10.317987,6.413788,3.095212,-0.009803,1080.000000
2019-01-01T00:19:00.000,-6088847.205278,-3407855.037010,8956.275076,3443.465692,-6151.336582,9.708413,6.214557,3.478121,-0.010509,1140.000000
2019-01-01T00:20:00.000,-5871182.931769,-3770450.518512,9519.460675,3809.789250,-5931.477835,9.057831,5.992487,3.848261,-0.011170,1200.000000
2019-01-01T00:21:00.000,-5631952.314766,-4119196.499025,10042.449430,4162.123546,-5689.827850,8.368990,5.748391,4.204273,-0.011784,1260.000000
2019-01-01T00:22:00.000,-5372033.829085,-4452811.730786,10523.032189,4499.173573,-5427.273943,7.644796,5.483167,4.544845,-0.012348,1320.000000
2019-01-01T00:23:00.000,-5092381.989557,-4770070.529238,10959.178857,4819.700448,-5144.780336,6.888308,5.197788,4.868725,-0.012860,1380.000000
2019-01-01T00:24:00.000,-4794023.845487,-5069807.282536,11349.046985,5122.525983,-4843.384619,6.102721,4.893303,5.174722,-0.013317,1440.000000
2019-01-01T00:25:00.000,-4478055.207715,-5350920.740361,11690.989562,5406.537019,-4524.193929,5.291352,4.570830,5.461709,-0.013719,1500.000000
2019-01-01T00:26:00.000,-4145636.622117,-5612378.066143,11983.561985,5670.689543,-4188.380887,4.457628,4.231555,5.728630,-0.014062,1560.000000
2019-01-01T00:27:00.000,-3797989.104401,-5853218.637710,12225.528172,5914.012528,-3837.179281,3.605071,3.876725,5.974504,-0.014346,1620.000000
2019-01-01T00:28:00.000,-3436389.651887,-6072557.582265,12415.865794,6135.611520,-3471.879527,2.737282,3.507644,6.198425,-0.014570,1680.000000
